---------Evaluate Model on TestSet---------------
Test: [0/1]	
 ** MAE Tensor(shape=[], dtype=float32, place=Place(gpu:0), stop_gradient=False,
       1.89429963)
==PROF== Connected to process 1965517 (/home/yujixuan/anaconda3/envs/CGCNN_paddle/bin/python3.8)
==PROF== Disconnected from process 1965517
"ID","Process ID","Process Name","Host Name","thread Domain:Push/Pop_Range:PL_Type:PL_Value","Id:Domain:Start/Stop_Range:PL_Type:PL_Value","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value"
"1","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::kps::IdentityFunctor<float, float>, float, 1, 1, 4, 1>(common::Array<char const* restrict, 1>, common::Array<float*, 1>, common::Array<bool, 1>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 1>, int, int, int, phi::kps::IdentityFunctor<float, float>)","2024-Jul-13 20:34:22","1","13","Command line profiler metrics","gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed","%","7.81"
"1","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::kps::IdentityFunctor<float, float>, float, 1, 1, 4, 1>(common::Array<char const* restrict, 1>, common::Array<float*, 1>, common::Array<bool, 1>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 1>, int, int, int, phi::kps::IdentityFunctor<float, float>)","2024-Jul-13 20:34:22","1","13","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","1.78"
"1","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::kps::IdentityFunctor<float, float>, float, 1, 1, 4, 1>(common::Array<char const* restrict, 1>, common::Array<float*, 1>, common::Array<bool, 1>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 1>, int, int, int, phi::kps::IdentityFunctor<float, float>)","2024-Jul-13 20:34:22","1","13","Command line profiler metrics","gpu__time_duration.sum","nsecond","4,032"
"1","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::kps::IdentityFunctor<float, float>, float, 1, 1, 4, 1>(common::Array<char const* restrict, 1>, common::Array<float*, 1>, common::Array<bool, 1>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 1>, int, int, int, phi::kps::IdentityFunctor<float, float>)","2024-Jul-13 20:34:22","1","13","Command line profiler metrics","launch__block_size","","256"
"1","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::kps::IdentityFunctor<float, float>, float, 1, 1, 4, 1>(common::Array<char const* restrict, 1>, common::Array<float*, 1>, common::Array<bool, 1>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 1>, int, int, int, phi::kps::IdentityFunctor<float, float>)","2024-Jul-13 20:34:22","1","13","Command line profiler metrics","launch__grid_size","","59"
"1","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::kps::IdentityFunctor<float, float>, float, 1, 1, 4, 1>(common::Array<char const* restrict, 1>, common::Array<float*, 1>, common::Array<bool, 1>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 1>, int, int, int, phi::kps::IdentityFunctor<float, float>)","2024-Jul-13 20:34:22","1","13","Command line profiler metrics","launch__registers_per_thread","register/thread","18"
"1","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::kps::IdentityFunctor<float, float>, float, 1, 1, 4, 1>(common::Array<char const* restrict, 1>, common::Array<float*, 1>, common::Array<bool, 1>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 1>, int, int, int, phi::kps::IdentityFunctor<float, float>)","2024-Jul-13 20:34:22","1","13","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"1","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::kps::IdentityFunctor<float, float>, float, 1, 1, 4, 1>(common::Array<char const* restrict, 1>, common::Array<float*, 1>, common::Array<bool, 1>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 1>, int, int, int, phi::kps::IdentityFunctor<float, float>)","2024-Jul-13 20:34:22","1","13","Command line profiler metrics","launch__shared_mem_per_block_static","byte/block","0"
"1","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::kps::IdentityFunctor<float, float>, float, 1, 1, 4, 1>(common::Array<char const* restrict, 1>, common::Array<float*, 1>, common::Array<bool, 1>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 1>, int, int, int, phi::kps::IdentityFunctor<float, float>)","2024-Jul-13 20:34:22","1","13","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","9.67"
"1","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::kps::IdentityFunctor<float, float>, float, 1, 1, 4, 1>(common::Array<char const* restrict, 1>, common::Array<float*, 1>, common::Array<bool, 1>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 1>, int, int, int, phi::kps::IdentityFunctor<float, float>)","2024-Jul-13 20:34:22","1","13","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","20.69"
"2","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::ConcatTensorWithDifferentShape<int, 4, phi::funcs::PointerAndColWrapper<float, int, 4> >(phi::funcs::PointerAndColWrapper<float, int, 4>, int, int, int, void*)","2024-Jul-13 20:34:23","1","13","Command line profiler metrics","gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed","%","26.79"
"2","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::ConcatTensorWithDifferentShape<int, 4, phi::funcs::PointerAndColWrapper<float, int, 4> >(phi::funcs::PointerAndColWrapper<float, int, 4>, int, int, int, void*)","2024-Jul-13 20:34:23","1","13","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","26.79"
"2","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::ConcatTensorWithDifferentShape<int, 4, phi::funcs::PointerAndColWrapper<float, int, 4> >(phi::funcs::PointerAndColWrapper<float, int, 4>, int, int, int, void*)","2024-Jul-13 20:34:23","1","13","Command line profiler metrics","gpu__time_duration.sum","nsecond","6,848"
"2","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::ConcatTensorWithDifferentShape<int, 4, phi::funcs::PointerAndColWrapper<float, int, 4> >(phi::funcs::PointerAndColWrapper<float, int, 4>, int, int, int, void*)","2024-Jul-13 20:34:23","1","13","Command line profiler metrics","launch__block_size","","960"
"2","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::ConcatTensorWithDifferentShape<int, 4, phi::funcs::PointerAndColWrapper<float, int, 4> >(phi::funcs::PointerAndColWrapper<float, int, 4>, int, int, int, void*)","2024-Jul-13 20:34:23","1","13","Command line profiler metrics","launch__grid_size","","69"
"2","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::ConcatTensorWithDifferentShape<int, 4, phi::funcs::PointerAndColWrapper<float, int, 4> >(phi::funcs::PointerAndColWrapper<float, int, 4>, int, int, int, void*)","2024-Jul-13 20:34:23","1","13","Command line profiler metrics","launch__registers_per_thread","register/thread","18"
"2","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::ConcatTensorWithDifferentShape<int, 4, phi::funcs::PointerAndColWrapper<float, int, 4> >(phi::funcs::PointerAndColWrapper<float, int, 4>, int, int, int, void*)","2024-Jul-13 20:34:23","1","13","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"2","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::ConcatTensorWithDifferentShape<int, 4, phi::funcs::PointerAndColWrapper<float, int, 4> >(phi::funcs::PointerAndColWrapper<float, int, 4>, int, int, int, void*)","2024-Jul-13 20:34:23","1","13","Command line profiler metrics","launch__shared_mem_per_block_static","byte/block","0"
"2","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::ConcatTensorWithDifferentShape<int, 4, phi::funcs::PointerAndColWrapper<float, int, 4> >(phi::funcs::PointerAndColWrapper<float, int, 4>, int, int, int, void*)","2024-Jul-13 20:34:23","1","13","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","12.65"
"2","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::ConcatTensorWithDifferentShape<int, 4, phi::funcs::PointerAndColWrapper<float, int, 4> >(phi::funcs::PointerAndColWrapper<float, int, 4>, int, int, int, void*)","2024-Jul-13 20:34:23","1","13","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","57.12"
"3","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1::Params)","2024-Jul-13 20:34:24","1","13","Command line profiler metrics","gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed","%","28.09"
"3","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1::Params)","2024-Jul-13 20:34:24","1","13","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","13.88"
"3","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1::Params)","2024-Jul-13 20:34:24","1","13","Command line profiler metrics","gpu__time_duration.sum","nsecond","13,312"
"3","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1::Params)","2024-Jul-13 20:34:24","1","13","Command line profiler metrics","launch__block_size","","128"
"3","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1::Params)","2024-Jul-13 20:34:24","1","13","Command line profiler metrics","launch__grid_size","","30"
"3","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1::Params)","2024-Jul-13 20:34:24","1","13","Command line profiler metrics","launch__registers_per_thread","register/thread","110"
"3","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1::Params)","2024-Jul-13 20:34:24","1","13","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","98,304"
"3","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1::Params)","2024-Jul-13 20:34:24","1","13","Command line profiler metrics","launch__shared_mem_per_block_static","byte/block","0"
"3","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1::Params)","2024-Jul-13 20:34:24","1","13","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","20.74"
"3","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align1::Params)","2024-Jul-13 20:34:24","1","13","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","8.33"
"4","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::funcs::AddFunctor<float>, float, 2, 1, 4, 1>(common::Array<char const* restrict, 2>, common::Array<float*, 1>, common::Array<bool, 2>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 2>, int, int, int, phi::funcs::AddFunctor<float>)","2024-Jul-13 20:34:25","1","13","Command line profiler metrics","gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed","%","27.37"
"4","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::funcs::AddFunctor<float>, float, 2, 1, 4, 1>(common::Array<char const* restrict, 2>, common::Array<float*, 1>, common::Array<bool, 2>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 2>, int, int, int, phi::funcs::AddFunctor<float>)","2024-Jul-13 20:34:25","1","13","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","27.37"
"4","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::funcs::AddFunctor<float>, float, 2, 1, 4, 1>(common::Array<char const* restrict, 2>, common::Array<float*, 1>, common::Array<bool, 2>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 2>, int, int, int, phi::funcs::AddFunctor<float>)","2024-Jul-13 20:34:25","1","13","Command line profiler metrics","gpu__time_duration.sum","nsecond","5,664"
"4","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::funcs::AddFunctor<float>, float, 2, 1, 4, 1>(common::Array<char const* restrict, 2>, common::Array<float*, 1>, common::Array<bool, 2>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 2>, int, int, int, phi::funcs::AddFunctor<float>)","2024-Jul-13 20:34:25","1","13","Command line profiler metrics","launch__block_size","","512"
"4","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::funcs::AddFunctor<float>, float, 2, 1, 4, 1>(common::Array<char const* restrict, 2>, common::Array<float*, 1>, common::Array<bool, 2>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 2>, int, int, int, phi::funcs::AddFunctor<float>)","2024-Jul-13 20:34:25","1","13","Command line profiler metrics","launch__grid_size","","59"
"4","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::funcs::AddFunctor<float>, float, 2, 1, 4, 1>(common::Array<char const* restrict, 2>, common::Array<float*, 1>, common::Array<bool, 2>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 2>, int, int, int, phi::funcs::AddFunctor<float>)","2024-Jul-13 20:34:25","1","13","Command line profiler metrics","launch__registers_per_thread","register/thread","24"
"4","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::funcs::AddFunctor<float>, float, 2, 1, 4, 1>(common::Array<char const* restrict, 2>, common::Array<float*, 1>, common::Array<bool, 2>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 2>, int, int, int, phi::funcs::AddFunctor<float>)","2024-Jul-13 20:34:25","1","13","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"4","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::funcs::AddFunctor<float>, float, 2, 1, 4, 1>(common::Array<char const* restrict, 2>, common::Array<float*, 1>, common::Array<bool, 2>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 2>, int, int, int, phi::funcs::AddFunctor<float>)","2024-Jul-13 20:34:25","1","13","Command line profiler metrics","launch__shared_mem_per_block_static","byte/block","0"
"4","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::funcs::AddFunctor<float>, float, 2, 1, 4, 1>(common::Array<char const* restrict, 2>, common::Array<float*, 1>, common::Array<bool, 2>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 2>, int, int, int, phi::funcs::AddFunctor<float>)","2024-Jul-13 20:34:25","1","13","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","10.60"
"4","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::VectorizedBroadcastKernel<phi::funcs::AddFunctor<float>, float, 2, 1, 4, 1>(common::Array<char const* restrict, 2>, common::Array<float*, 1>, common::Array<bool, 2>, unsigned int, common::Array<phi::kps::details::BroadcastConfig, 2>, int, int, int, phi::funcs::AddFunctor<float>)","2024-Jul-13 20:34:25","1","13","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","41.37"
"5","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::BNForwardInference<float, (common::DataLayout)2>(float const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, int, int, int, double, float*)","2024-Jul-13 20:34:26","1","13","Command line profiler metrics","gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed","%","5.50"
"5","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::BNForwardInference<float, (common::DataLayout)2>(float const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, int, int, int, double, float*)","2024-Jul-13 20:34:26","1","13","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","5.50"
"5","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::BNForwardInference<float, (common::DataLayout)2>(float const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, int, int, int, double, float*)","2024-Jul-13 20:34:26","1","13","Command line profiler metrics","gpu__time_duration.sum","nsecond","21,248"
"5","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::BNForwardInference<float, (common::DataLayout)2>(float const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, int, int, int, double, float*)","2024-Jul-13 20:34:26","1","13","Command line profiler metrics","launch__block_size","","256"
"5","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::BNForwardInference<float, (common::DataLayout)2>(float const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, int, int, int, double, float*)","2024-Jul-13 20:34:26","1","13","Command line profiler metrics","launch__grid_size","","468"
"5","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::BNForwardInference<float, (common::DataLayout)2>(float const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, int, int, int, double, float*)","2024-Jul-13 20:34:26","1","13","Command line profiler metrics","launch__registers_per_thread","register/thread","30"
"5","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::BNForwardInference<float, (common::DataLayout)2>(float const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, int, int, int, double, float*)","2024-Jul-13 20:34:26","1","13","Command line profiler metrics","launch__shared_mem_per_block_dynamic","byte/block","0"
"5","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::BNForwardInference<float, (common::DataLayout)2>(float const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, int, int, int, double, float*)","2024-Jul-13 20:34:26","1","13","Command line profiler metrics","launch__shared_mem_per_block_static","byte/block","0"
"5","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::BNForwardInference<float, (common::DataLayout)2>(float const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, int, int, int, double, float*)","2024-Jul-13 20:34:26","1","13","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","69.70"
"5","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::BNForwardInference<float, (common::DataLayout)2>(float const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, phi::backends::gpu::CudnnDataType<float>::BatchNormParamType const*, int, int, int, double, float*)","2024-Jul-13 20:34:26","1","13","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","80.42"
"6","1965517","python3.8","127.0.0.1",""," ""0:<default domain>:convLayer:none:none"" ","void phi::funcs::SplitTensorWithDifferentShape<float, int, phi::funcs::PointerArray<float, (phi::funcs::SegmentedArraySize)4>, phi::funcs::ValueArray<int, (phi::funcs::SegmentedArraySize)4, 4> >(float const*, int, int, phi::funcs::PointerArray<float, (phi::funcs::SegmentedArraySize)4>, phi::funcs::ValueArray<int, (phi::funcs::SegmentedArraySize)4, 4>)","2024-Jul-13 20:34:27","1","13","Command line profiler metrics","gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed","%","24.92"
